URL,File Size,Number of Outlink,Content Type
https://www.nytimes.com/sitemap/1874/11/,98004,64,text/html
https://www.nytimes.com/sitemap/1874/01/,98291,65,text/html
https://www.nytimes.com/2020/11/30/sports/football/san-francisco-49ers-arizona-stadium.html,317181,53,text/html
https://www.nytimes.com/newsletters/california-today?module=inline,91346,36,text/html
https://www.nytimes.com/sitemap/1865/05/,98267,65,text/html
https://www.nytimes.com/sitemap/1865/07/,97981,64,text/html
https://www.nytimes.com/sitemap/1865/01/,97999,64,text/html
https://www.nytimes.com/sitemap/1865/11/,98004,64,text/html
https://www.nytimes.com/sitemap/1865/03/,98279,65,text/html
https://www.nytimes.com/2021/07/02/nyregion/hash-halper-dead.html,351117,57,text/html
https://www.nytimes.com/2021/08/02/nyregion/george-forss-dead.html,396146,64,text/html
https://www.nytimes.com/2021/07/13/nyregion/allan-reiver-dead.html,367926,59,text/html
https://www.nytimes.com/2021/08/18/style/gem-spa-zoltar.html,402751,73,text/html
https://www.nytimes.com/2021/09/12/movies/nino-castelnuovo-dead.html,360516,72,text/html
https://www.nytimes.com/2021/07/29/books/floyd-cooper-dead.html,401539,73,text/html
https://www.nytimes.com/2021/06/25/dining/romulo-yanes-dead.html,372850,60,text/html
https://www.nytimes.com/2021/06/21/books/robert-quackenbush-dead.html,379461,64,text/html
https://www.nytimes.com/2021/07/19/health/dr-paul-auerbach-dead.html,346441,57,text/html
https://www.nytimes.com/2019/11/05/us/elections/shelly-simonds-virginia-house.html,300776,49,text/html
https://www.nytimes.com/2019/02/05/us/northam-yearbook.html,340326,42,text/html
https://www.nytimes.com/2019/10/31/us/politics/virginia-elections-republicans.html,439280,53,text/html
https://www.nytimes.com/2018/01/04/us/virginia-tie.html,398201,43,text/html
https://www.nytimes.com/2019/11/06/us/ghazala-hashmi-virginia-senate.html,310241,47,text/html
https://www.nytimes.com/2019/11/04/us/politics/virginia-elections.html,442291,56,text/html
https://www.nytimes.com/by/kim-severson,301528,57,text/html
https://www.nytimes.com/es/2021/08/23/espanol/toc-pandemia.html,382213,50,text/html
https://www.nytimes.com/2021/09/07/well/eat/coffee-caffeine-sleep-pressure.html,313861,50,text/html
https://www.nytimes.com/ca/section/well/live,454645,82,text/html
https://www.nytimes.com/international/section/well/live,454854,82,text/html
https://www.nytimes.com/2021/09/08/well/live/peloton-bike-obsession.html,398365,51,text/html
https://www.nytimes.com/2021/09/06/well/live/vision-loss-brain-health.html,357781,49,text/html
https://www.nytimes.com/article/flash-flood-safety-survival.html,400194,68,text/html
https://www.nytimes.com/2021/09/09/well/live/ann-patchett-broken-foot.html,317597,42,text/html
https://www.nytimes.com/2021/09/15/well/live/dating-over-sharing.html,378659,45,text/html
https://www.nytimes.com/2021/08/19/well/live/coronavirus-restaurants-classrooms-salons.html,374995,55,text/html
https://www.nytimes.com/column/personal-health,305966,58,text/html
https://www.nytimes.com/2021/08/23/well/heartburn-diet-lifestyle.html,373245,48,text/html
https://www.nytimes.com/2021/08/30/well/live/hearing-aids.html,344339,44,text/html
https://www.nytimes.com/interactive/2021/09/09/well/live/09healthquiz-09092021.html,595952,37,text/html
https://www.nytimes.com/es/2021/09/14/espanol/perdida-vision-cerebro.html,378697,51,text/html
https://www.nytimes.com/interactive/2021/09/15/well/live/vaccinated-and-masks.html,305072,41,text/html
https://www.nytimes.com/wirecutter/lists/most-popular-kids-gifts/,372965,397,text/html
https://www.nytimes.com/wirecutter/reviews/best-cat-litter-boxes/amp/,211414,93,text/html
https://www.nytimes.com/wirecutter/blog/what-to-buy-to-keep-pets-from-destroying-your-stuff/,127998,209,text/html
https://www.nytimes.com/2021/01/18/us/politics/trump-1776-commission-report.html,391549,52,text/html
https://www.nytimes.com/2021/05/07/us/politics/virginia-republican-governor-convention.html?searchresultposition=3,480906,66,text/html
https://www.nytimes.com/2021/05/10/us/politics/glenn-youngkin-virginia-governor-republicans.html?searchresultposition=1,348745,53,text/html
https://www.nytimes.com/2021/04/08/us/politics/virginia-governor-race-terry-mcauliffe.html?searchresultposition=1,357862,56,text/html
https://www.nytimes.com/2021/06/14/well/eat/coffee-health-benefits.html,373685,55,text/html
https://www.nytimes.com/2021/03/24/world/europe/german-merkel-coronavirus-lockdown.html,422173,65,text/html
https://www.nytimes.com/2021/03/15/world/europe/astra-zeneca-vaccine-europe.html?searchresultposition=6,598219,70,text/html
https://www.nytimes.com/by/remy-tumin,300510,54,text/html
https://www.nytimes.com/by/concepcion-de-leon,378555,54,text/html
https://www.nytimes.com/2020/12/15/world/asia/india-coronavirus-shramik-specials.html,967026,71,text/html
https://www.nytimes.com/2021/03/27/us/politics/gun-violence-research-cdc.html,408793,49,text/html
https://www.nytimes.com/by/melissa-eddy,424762,56,text/html
https://www.nytimes.com/2018/06/20/upshot/congress-is-writing-lots-of-opioid-bills-but-which-ones-will-actually-help.html,383249,55,text/html
https://www.nytimes.com/2021/05/07/world/europe/germany-vaccines-astrazeneca.html,437276,68,text/html
https://www.nytimes.com/2020/04/09/us/politics/biden-sanders-medicare-student-debt.html,410782,48,text/html
https://www.nytimes.com/2021/04/09/obituaries/prince-philip-dead.html,584945,53,text/html
https://www.nytimes.com/2021/03/25/health/coronavirus-children-vaccinations-pfizer.html,407175,66,text/html
https://www.nytimes.com/2021/04/07/world/europe/astrazeneca-uk-european-union.html,469166,72,text/html
https://www.nytimes.com/2021/03/16/world/europe/covid-astrazeneca-eu-vaccine.html?searchresultposition=5,518216,75,text/html
https://www.nytimes.com/2021/04/09/world/europe/virus-vaccine-passport.html,485973,73,text/html
https://www.nytimes.com/by/christina-morales,426798,54,text/html
https://www.nytimes.com/2017/05/20/us/politics/michael-caputo-house-committee-russia-trump.html,273112,44,text/html
https://www.nytimes.com/2021/04/03/world/asia/india-bangladesh-covid.html,419429,60,text/html
https://www.nytimes.com/2019/04/17/upshot/gun-research-is-suddenly-hot.html,391245,53,text/html
https://www.nytimes.com/2020/09/02/us/politics/trump-scott-atlas-coronavirus.html,551629,85,text/html
https://www.nytimes.com/2021/04/12/us/politics/michigan-coronavirus-whitmer-biden.html,522491,78,text/html
https://www.nytimes.com/2020/09/21/parenting/kids-vaccine-coronavirus.html,448542,77,text/html
https://www.nytimes.com/2020/09/12/us/politics/trump-coronavirus-politics-cdc.html,472727,59,text/html
https://www.nytimes.com/2021/01/09/world/europe/queen-elizabeth-prince-vaccine.html,304079,59,text/html
https://www.nytimes.com/2021/04/06/us/covid-vaccines-emergent-biosolutions.html,712249,78,text/html
https://www.nytimes.com/2021/06/01/us/politics/voting-rights-congress.html,488040,76,text/html
https://www.nytimes.com/2021/08/05/us/politics/voting-rights-senate.html,270891,45,text/html
https://www.nytimes.com/2021/01/30/us/republicans-voting-georgia-arizona.html,473130,65,text/html
https://www.nytimes.com/interactive/2020/06/09/magazine/covid-vaccine.html,245761,40,text/html
https://www.nytimes.com/2020/07/22/upshot/vaccine-coronavirus-government-purchase.html,404960,69,text/html
https://www.nytimes.com/2020/11/09/health/covid-vaccine-pfizer.html,586511,85,text/html
https://www.nytimes.com/2020/05/15/us/politics/coronavirus-vaccine-timeline.html,528032,76,text/html
https://www.nytimes.com/by/david-e-sanger,641819,63,text/html
https://www.nytimes.com/2020/07/21/health/covid-19-vaccine-coronavirus-moderna-pfizer.html,448872,78,text/html
https://www.nytimes.com/2020/05/04/world/europe/eu-coronavirus-vaccine.html,426385,48,text/html
https://www.nytimes.com/2020/07/20/world/covid-coronavirus-vaccine.html,745312,71,text/html
https://www.nytimes.com/2020/07/16/health/coronavirus-vaccine-novavax.html,603052,83,text/html
https://www.nytimes.com/2020/05/21/health/coronavirus-vaccine-astrazeneca.html,451134,79,text/html
https://www.nytimes.com/wirecutter/blog/create-your-own-backyard-campground/,127955,217,text/html
https://www.nytimes.com/wirecutter/reviews/best-packable-camp-towels/,271277,227,text/html
https://www.nytimes.com/wirecutter/reviews/best-camping-hammock/,272764,232,text/html
https://www.nytimes.com/wirecutter/reviews/best-puffy-blanket/,315705,248,text/html
https://www.nytimes.com/wirecutter/reviews/best-canopy-tent-for-camping-and-picnics/,285830,232,text/html
https://www.nytimes.com/wirecutter/reviews/our-favorite-campfire-cooking-tips-tricks-and-gear/,197237,228,text/html
https://www.nytimes.com/wirecutter/blog/autism-sensory-processing-products/,147841,210,text/html
https://www.nytimes.com/wirecutter/blog/supergoop-unseen-review-hunter-harris/,113385,196,text/html
https://www.nytimes.com/wirecutter/blog/anti-snoring-devices/,161584,217,text/html
https://www.nytimes.com/wirecutter/money/drugstore-loyalty-programs/,177271,223,text/html
https://www.nytimes.com/wirecutter/reviews/best-meditation-apps/,230215,222,text/html
https://www.nytimes.com/wirecutter/reviews/best-sleep-tracking-app/,356454,259,text/html
https://www.nytimes.com/sitemap/1907/10/,98292,65,text/html
https://www.nytimes.com/sitemap/1907/12/,98298,65,text/html
https://www.nytimes.com/sitemap/1907/02/,97415,62,text/html
https://www.nytimes.com/sitemap/1907/04/,97985,64,text/html
https://www.nytimes.com/sitemap/1907/06/,97979,64,text/html
https://www.nytimes.com/sitemap/1907/08/,98285,65,text/html
https://www.nytimes.com/sitemap/1907/11/,98004,64,text/html
https://www.nytimes.com/sitemap/1907/09/,98009,64,text/html
https://www.nytimes.com/sitemap/1907/01/,98291,65,text/html
https://www.nytimes.com/sitemap/1907/03/,98279,65,text/html
https://www.nytimes.com/sitemap/1907/05/,98267,65,text/html
https://www.nytimes.com/sitemap/1907/07/,98273,65,text/html
https://www.nytimes.com/sitemap/1969/09/,98009,64,text/html
https://www.nytimes.com/sitemap/1969/07/,98273,65,text/html
https://www.nytimes.com/sitemap/1969/05/,98267,65,text/html
https://www.nytimes.com/sitemap/1969/03/,98279,65,text/html
https://www.nytimes.com/sitemap/1969/01/,98291,65,text/html
https://www.nytimes.com/sitemap/1969/11/,98004,64,text/html
https://www.nytimes.com/sitemap/1969/08/,98285,65,text/html
https://www.nytimes.com/sitemap/1969/06/,97979,64,text/html
https://www.nytimes.com/sitemap/1969/04/,97985,64,text/html
https://www.nytimes.com/sitemap/1969/12/,98298,65,text/html
https://www.nytimes.com/sitemap/1969/02/,97415,62,text/html
https://www.nytimes.com/sitemap/1969/10/,98292,65,text/html
https://www.nytimes.com/wirecutter/money/pillows-on-sale/,136717,199,text/html
https://www.nytimes.com/wirecutter/reviews/best-body-pillow/,384924,242,text/html
https://www.nytimes.com/2021/04/13/us/politics/johnson-vaccine-risk.html,482228,71,text/html
https://www.nytimes.com/2021/04/13/us/politics/johnson-johnson-vaccine-pause-states.html,441933,72,text/html
https://www.nytimes.com/2021/07/22/style/covid-vaccine-social-qs.html,323897,41,text/html
https://www.nytimes.com/2021/04/14/world/pfizer-europe-coronavirus-vaccine.html,326166,53,text/html
https://www.nytimes.com/sitemap/1953/03/,98279,65,text/html
https://www.nytimes.com/sitemap/1953/05/,98267,65,text/html
https://www.nytimes.com/sitemap/1953/07/,98273,65,text/html
https://www.nytimes.com/sitemap/1953/08/,98285,65,text/html
https://www.nytimes.com/2020/07/27/health/moderna-vaccine-covid.html?searchresultposition=1,451217,79,text/html
https://www.nytimes.com/2020/07/01/health/coronavirus-vaccine-trials.html?searchresultposition=1,529371,73,text/html
https://www.nytimes.com/2021/09/03/podcasts/the-daily/texas-abortion-law-supreme-court-roe-v-wade.html,793447,89,text/html
https://www.nytimes.com/wirecutter/lists/smart-security-without-contracts-or-subscriptions/,185168,248,text/html
https://www.nytimes.com/wirecutter/lists/google-assistant-smart-home-starter-kit/,199126,259,text/html
https://www.nytimes.com/wirecutter/authors/jon-chase/,110797,187,text/html
https://www.nytimes.com/wirecutter/reviews/best-homekit-devices/amp/,200818,103,text/html
https://www.nytimes.com/wirecutter/blog/do-you-need-a-smart-home-hub/,156544,219,text/html
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-minnesota.html?action=click&module=elex_results&pgtype=interactive&region=footernavigation,823833,200,text/html
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html?action=click&pgtype=article&state=default&module=styln-elections-2020&region=top_banner&context=election_recirc,1445782,201,text/html
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-connecticut.html?action=click&pgtype=article&state=default&module=styln-elections-2020&region=top_banner&context=election_recirc,781394,193,text/html
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-kansas.html?action=click&module=elex_results&pgtype=interactive&region=footernavigation,772826,195,text/html
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-michigan.html?action=click&module=elex_results&pgtype=interactive&region=footernavigation,750039,203,text/html
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html?action=click&pgtype=article&state=default&module=styln-elections-2020&region=top_banner&context=election_recirc,733353,216,text/html
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-indiana.html?action=click&module=elex_results&pgtype=interactive&region=footernavigation,724975,197,text/html
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nebraska.html?action=click&pgtype=article&state=default&module=styln-elections-2020&region=top_banner&context=election_recirc,601738,195,text/html
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-tennessee.html?action=click&pgtype=article&state=default&module=styln-elections-2020&region=top_banner&context=election_recirc,779107,196,text/html
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wyoming.html?action=click&module=elex_results&pgtype=interactive&region=footernavigation,423882,189,text/html
https://www.nytimes.com/2020/11/30/us/politics/wisconsin-arizona-election-results.html?action=click&module=elex_results&pgtype=interactive&region=reporterupdates,357826,53,text/html
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maine.html?action=click&pgtype=article&state=default&module=styln-elections-2020&region=top_banner&context=election_recirc,1773070,195,text/html
https://www.nytimes.com/interactive/2020/us/elections/delegate-count-primary-results.html?action=click&module=elex_results&pgtype=interactive&region=footernavigation,303210,100,text/html
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-idaho.html?action=click&pgtype=article&state=default&module=styln-elections-2020&region=top_banner&context=election_recirc,535338,193,text/html
